id,pet_name,service,submission_date,provider_id,unit,authstatus,auto_approved,clinical_reviewer,pet_id
1069f740-04e1-43a1-bc28-d854f3f69bd8,Mocha,Vaccination,2024-01-30 14:26:19,1010,3,Approved,TRUE,Ruben Dickerson,PET-9039
10733a6f-87f1-4016-8189-bb1b6ff87b1f,Zoe,Dental Cleaning,2023-11-18 14:26:19,1018,1,Denied,FALSE,,PET-9228
1074349f-a415-4402-b101-a0bea8dcbe65,Moose,Dental Cleaning,2024-03-25 14:26:19,1016,1,Denied,FALSE,,PET-5331
109b70f9-1ecc-48c4-9663-35e1e24f1c4d,Whiskey,Check-up,2024-02-21 14:26:19,1013,1,Approved,TRUE,,PET-4638
10af36eb-ac5a-4278-b15d-8e8e1e4ec7cd,Bailey,Surgery,2024-04-10 14:26:19,1007,1,Denied,FALSE,,PET-8181
10deff20-5a22-47a6-8694-42bc0e6a226b,Axel,Check-up,2024-01-13 14:26:19,1003,1,Approved,TRUE,,PET-6020
10e47125-8b0b-42bd-aedc-cb0bdde4cfa3,Kobe,Check-up,2024-08-14 14:26:19,1003,1,Approved,TRUE,,PET-8939
111ff884-e240-4736-a0b8-88536955ed8d,Nova,Check-up,2024-04-24 14:26:19,1017,1,Approved,FALSE,,PET-4894
11417e42-bbbb-4198-b04d-f78d7189854e,Missy,Dental Cleaning,2024-08-09 14:26:19,1004,1,Denied,FALSE,,PET-5837
11476892-89d1-4a11-94d7-e06afdae80d7,Harley,Check-up,2024-04-10 14:26:19,1015,1,Approved,FALSE,Milagros Sullivan,PET-4560
1160dcdb-a886-483a-a404-65acfc08efd9,Pepper,Check-up,2024-01-04 14:26:19,1015,1,Approved,TRUE,,PET-5793
1162a398-db6b-4abc-9aa2-a430d695ebaa,Bingo,Check-up,2024-01-31 14:26:19,1013,1,Approved,FALSE,,PET-4327
1171a5b1-1ec4-4a1d-a940-10c5a97036e7,Max,Check-up,2024-05-12 14:26:19,1005,1,Approved,FALSE,Hugo Christensen,PET-1164
119055b3-28c1-44c5-a879-dadccace2bb1,Maya,X-ray,2024-08-02 14:26:19,1020,3,Approved,FALSE,,PET-1776
1191c21d-02d3-46d5-8c96-6a71656abf5d,Chewy,Check-up,2024-07-12 14:26:19,1016,1,Approved,FALSE,,PET-6013
119b88fb-1423-4a87-a020-48889bca5b8f,Pepper,Surgery,2023-09-05 14:26:19,1002,1,Approved,FALSE,Abagail Hicks,PET-5793
11acda59-ee49-4a6f-a16b-752ee85335a4,Cooper,Surgery,2023-09-05 14:26:19,1005,1,Denied,FALSE,,PET-7513
11b8c048-62cb-4cc5-a31f-e9310ea7479a,Zara,Dental Cleaning,2024-05-24 14:26:19,1014,1,Denied,FALSE,,PET-6607
11c2bbc3-0726-4374-9931-8d3b44a8938d,Rocky,Check-up,2024-05-14 14:26:19,1001,1,Approved,FALSE,,PET-9898
12286dc4-1865-4342-9e04-322624d10bf8,Rufus,Lab Test,2024-03-31 14:26:19,1001,3,Pending,FALSE,,PET-9748
123097b2-83cb-41de-89b9-cc0ec24cdba2,Gizmo,Vaccination,2024-06-27 14:26:19,1014,1,Approved,TRUE,,PET-8971
12580374-131f-46f2-8f6e-2f8708babe2c,Theo,Vaccination,2024-01-27 14:26:19,1016,4,Approved,FALSE,Hannah Roach,PET-4033
126e377f-4174-4a42-8407-6dfb0b00a4e7,Bruno,Check-up,2024-07-07 14:26:19,1008,1,Approved,FALSE,,PET-5992
127999fa-1352-4bd0-8c2c-1c354fa36dca,Gunner,Check-up,2024-05-31 14:26:19,1010,1,Approved,FALSE,,PET-2366
127d2049-11b2-4ae7-865a-51d31dbbb3b8,Cooper,Lab Test,2024-06-08 14:26:19,1009,2,Pending,FALSE,,PET-7513
12b0e6d2-ea3e-47cb-9bf4-3085583ea56e,Bingo,Check-up,2024-08-02 14:26:19,1018,1,Approved,TRUE,Quincy Winters,PET-4327
12d02ef2-e5ef-477b-a679-90a504c6a124,Freckles,Check-up,2023-11-25 14:26:19,1002,1,Approved,TRUE,Mackenzie Raymond,PET-7252
12d3f2fd-19f5-4ce7-8a5a-46dd5e7ecc79,Jasper,Check-up,2024-04-01 14:26:19,1014,1,Approved,FALSE,Kaylee Wiley,PET-3458
12eef93d-c7fc-4c9c-bb05-de40ea725bb2,Kai,Check-up,2024-05-10 14:26:19,1020,1,Approved,TRUE,,PET-3909
12f0a150-8473-4a90-9810-07bf56d8b732,Remy,X-ray,2023-10-05 14:26:19,1011,1,Approved,FALSE,,PET-8001
12fbaa72-333c-4efe-bfef-2e827a9ec4f4,Taz,Check-up,2024-03-24 14:26:19,1005,1,Approved,FALSE,,PET-9503
131a799b-4ad8-4913-8c78-918f9b86993d,Winnie,Surgery,2023-09-16 14:26:19,1020,1,Approved,FALSE,,PET-6543
1328f48f-6636-4406-a314-b784cc7dcdbb,Whiskey,X-ray,2023-12-17 14:26:19,1007,1,Pending,FALSE,,PET-4638
13322f4b-1800-46e3-8bd1-8a4546f32091,Zara,X-ray,2023-11-06 14:26:19,1003,1,Approved,TRUE,,PET-6607
13599c02-417d-4124-bfcb-3816d6eb052f,Polly,X-ray,2023-09-03 14:26:19,1017,1,Denied,FALSE,Hannah Roach,PET-3718
135d24d0-13f1-4665-98b3-b635e9a8f520,Winston,Check-up,2023-08-27 14:26:19,1016,1,Approved,FALSE,,PET-9484
1369f3f9-d08c-4284-b3c5-50b75561e35a,Ranger,Dental Cleaning,2023-11-05 14:26:19,1002,1,Denied,FALSE,,PET-3385
138a5907-99f2-40f4-98ef-3b76dfc381c8,Jasper,Surgery,2024-06-26 14:26:19,1014,1,Approved,FALSE,,PET-3458
138b0e3d-d89b-48ab-9241-75dfe3bae4a0,Kai,Dental Cleaning,2024-03-02 14:26:19,1002,1,Approved,FALSE,,PET-3909
1390145e-d58b-4754-89b4-7fb25478b689,Winnie,Lab Test,2024-01-25 14:26:19,1015,3,Approved,TRUE,,PET-6543
13997866-1d74-41e1-9da7-64fbde180e30,Max,Vaccination,2023-10-19 14:26:19,1000,1,Approved,TRUE,,PET-1164
13da3e0f-2281-4f3b-a091-b99cd9a946c2,Ranger,Surgery,2024-07-21 14:26:19,1001,1,Approved,FALSE,,PET-3385
13e61550-6b14-438a-8853-c87e14e54b0b,Otis,Vaccination,2023-10-02 14:26:19,1000,1,Denied,FALSE,Milagros Washington,PET-9871
13eea95f-73c2-4b46-a457-be6656e82811,Tank,Lab Test,2024-07-04 14:26:19,1019,1,Approved,FALSE,,PET-8247
13fdac0a-97ac-487b-80f4-ba931d04134e,Wayne,Vaccination,2024-01-31 14:26:19,1009,4,Approved,FALSE,,PET-7427
14150fcc-d6cd-4bb7-9b9b-4add9bcaf839,Max,X-ray,2023-10-18 14:26:19,1016,3,Pending,FALSE,Leyla Humphrey,PET-1164
1415a723-ee57-42de-8a57-92f3fa8f0726,Lucky,Lab Test,2024-06-19 14:26:19,1020,3,Approved,FALSE,Bruce Campbell,PET-3089
142630ae-6069-4c43-a49d-b2b3ca1797d4,Hudson,X-ray,2023-11-01 14:26:19,1019,1,Approved,TRUE,Bruce Campbell,PET-1277
144a164a-e714-4563-a7e4-76ba19d94f25,Lizzy,Check-up,2024-05-25 14:26:19,1019,1,Approved,TRUE,Jasmin Cummings,PET-7824
14564bf1-957f-496c-ad62-b740fa3a989e,Buddy,Dental Cleaning,2024-05-06 14:26:19,1019,1,Pending,FALSE,Karen Wallace,PET-7814
14833390-8aeb-41a7-8766-8d8a5e4ab6c0,Penny,Vaccination,2023-10-25 14:26:19,1014,1,Approved,TRUE,,PET-1494
14909f64-9eb6-4fc2-b4a7-f67dde5f1f45,Benson,Surgery,2024-06-11 14:26:19,1011,1,Denied,FALSE,Wendy French,PET-1031
14a3153f-15a6-48ae-a461-5217485edcdf,Rocco,Check-up,2024-04-01 14:26:19,1000,1,Approved,TRUE,,PET-9904
14be8619-d288-43b7-8f55-3940b230a690,Samantha,Vaccination,2023-11-03 14:26:19,1004,1,Pending,FALSE,,PET-8384
14c000f6-a736-4831-ae1b-39fd40131e72,Simba,X-ray,2024-06-18 14:26:19,1001,1,Approved,TRUE,Sarai Ramos,PET-2180
14cd0099-11a7-480c-9edc-8a3d912ed835,Koda,Lab Test,2024-05-02 14:26:19,1008,1,Denied,FALSE,,PET-5933
14cdfc13-36ac-48d0-8927-e7e127767a81,Molly,Vaccination,2024-06-11 14:26:19,1000,1,Approved,FALSE,,PET-7239
14d21db5-2568-4c6c-b390-bbd6552c1e7d,Harley,X-ray,2023-12-19 14:26:19,1016,2,Denied,FALSE,,PET-4560
14e586c2-ba15-4dc2-9974-52aaf1889727,Gizmo,X-ray,2024-02-07 14:26:19,1017,2,Denied,FALSE,Efrain Rowland,PET-8971
14e8469b-c04b-48c4-aaf8-0e4fce279cdf,Zoe,Lab Test,2023-08-25 14:26:19,1009,3,Approved,FALSE,,PET-9228
14f61a58-5d2c-409e-9a0e-77b162c54676,Eli,Dental Cleaning,2024-01-29 14:26:19,1016,1,Denied,FALSE,,PET-4992
14fecb51-72f6-49cf-93e7-466b1c18a295,Duke,Check-up,2023-11-08 14:26:19,1019,1,Approved,FALSE,,PET-4466
1509260b-b7e6-4491-85d9-95e1462f7855,Eli,Lab Test,2023-12-07 14:26:19,1003,3,Approved,TRUE,,PET-4992
1509f33c-3dcb-4d7f-8599-96bc769cfb39,Penny,X-ray,2024-05-08 14:26:19,1000,2,Denied,FALSE,,PET-1494
15177ba7-4864-4371-ae4a-7cf460879552,Nova,Check-up,2024-04-03 14:26:19,1000,1,Approved,FALSE,Bentley Wiggins,PET-4894
151f07c9-72ae-4884-a552-d78e895520a1,Ziggy,X-ray,2024-01-30 14:26:19,1005,1,Denied,FALSE,Braylon Brady,PET-2447
152f930d-4300-4d26-ae77-d006a1356f1b,Kai,Vaccination,2023-09-14 14:26:19,1010,4,Denied,FALSE,Leah Duncan,PET-3909
153addf2-aa8c-4d9f-851a-148ac13bbce9,Bentley,X-ray,2024-02-19 14:26:19,1004,2,Denied,FALSE,Mackenzie Raymond,PET-3199
153dc040-2df1-4527-9ab2-7a3dcc854269,Blaze,Vaccination,2023-12-31 14:26:19,1017,1,Approved,FALSE,,PET-7235
15650f8a-87e6-4ba5-a931-047abb37dd0d,Ranger,Check-up,2023-11-15 14:26:19,1011,1,Approved,TRUE,,PET-3385
156e5b20-5f7e-480d-905f-1ecd6328f104,Nova,Dental Cleaning,2023-09-16 14:26:19,1005,1,Denied,FALSE,,PET-4894
1581c9bc-613d-4c32-b2b0-22e07ba634be,Louie,Check-up,2024-08-06 14:26:19,1017,1,Approved,FALSE,,PET-8998
1585e7f9-4b87-4b37-9817-91917c10fd99,Sophie,Check-up,2023-08-23 14:26:19,1000,1,Approved,FALSE,Sarai Ramos,PET-1953
158e4e55-9dfe-4f82-a1f9-a4890ce7a467,Sage,Surgery,2023-09-01 14:26:19,1017,1,Approved,FALSE,Hannah Roach,PET-7137
15c15eca-8546-4af3-9af8-9e0db4ef9ada,Pockets,X-ray,2023-11-28 14:26:19,1000,3,Denied,FALSE,,PET-6042
15d4f0b2-3f98-4c03-8c89-2a48c41e8a69,Marley,X-ray,2023-11-12 14:26:19,1004,1,Approved,FALSE,Ellen Atkinson,PET-1207
15e5276a-1d11-40cc-a8df-e6f22ba3358f,Daisy,Lab Test,2024-06-03 14:26:19,1008,3,Denied,FALSE,,PET-2932
160830b8-1561-45df-a0b5-5d1430ce5641,Mason,Dental Cleaning,2023-11-01 14:26:19,1002,1,Approved,FALSE,,PET-1624
16190350-2b07-4cd8-ac26-379201cca4e8,Nala,X-ray,2024-06-22 14:26:19,1014,2,Approved,FALSE,,PET-5189
162824e2-338c-4dd3-8a0c-1a56b2282da1,Nike,Vaccination,2024-02-10 14:26:19,1013,1,Denied,FALSE,Ty Joseph,PET-1197
164ca36a-a77d-4a8d-9523-42d6c125e6d5,Jake,Surgery,2023-10-31 14:26:19,1009,1,Denied,FALSE,,PET-9578
1682e7ae-6648-4d50-bbf7-c63ef4f49bca,Arlo,Lab Test,2024-07-29 14:26:19,1015,1,Approved,TRUE,,PET-2481
16933abf-4027-4b8f-8173-1b83221a5fd8,Gracie,Check-up,2023-10-09 14:26:19,1009,1,Approved,FALSE,,PET-5907
16a80019-0b8c-4e99-b921-8001c18abdfc,Zorro,Dental Cleaning,2024-08-07 14:26:19,1002,1,Approved,FALSE,,PET-9572
16af7cb8-1167-4458-a9d8-eeb9a03cfe78,Rocket,Lab Test,2023-12-28 14:26:19,1008,1,Approved,FALSE,,PET-8739
16c7c674-fa8b-4d1a-a263-ec4d6c186eb6,Spike,Surgery,2024-05-05 14:26:19,1010,1,Denied,FALSE,,PET-8920
16cb9174-9153-488a-9fdc-5dbabf7a58bd,Charlie,Vaccination,2023-09-24 14:26:19,1008,2,Approved,TRUE,Markus Huber,PET-5476
16d0c646-1437-4510-977d-be4040118153,Zoe,Vaccination,2024-04-27 14:26:19,1007,3,Denied,FALSE,Sarai Ramos,PET-9228
16d30c16-0a31-48dc-86a6-e05ea45178fd,Bubbles,Check-up,2024-02-23 14:26:19,1018,1,Approved,FALSE,,PET-8361
16facf21-5022-4a1b-b2a0-8d474ed69cb6,Jasper,X-ray,2024-03-03 14:26:19,1011,3,Denied,FALSE,,PET-3458
17222b24-3e58-4388-a230-e5da9e422d9d,Duke,Vaccination,2024-02-10 14:26:19,1009,3,Approved,FALSE,Kaylee Wiley,PET-4466
17269dce-f624-45a8-beae-092e35bed2ee,Eli,X-ray,2024-07-13 14:26:19,1010,1,Denied,FALSE,Markus Huber,PET-4992
173787d6-3d66-4d7e-b7bb-665e6f142cbe,Wolfgang,Vaccination,2024-07-19 14:26:19,1009,1,Approved,FALSE,,PET-3428
1737ca0e-d3c3-4931-8fa3-acf3fc5c22b9,Teddy,Check-up,2024-02-01 14:26:19,1020,1,Approved,FALSE,,PET-6201
17448f08-9379-43c6-937d-c294bcced92a,Whiskey,Check-up,2024-03-02 14:26:19,1005,1,Approved,FALSE,,PET-4638
17597a97-2171-4dc3-9b54-d6bd65d36640,Gunner,Check-up,2024-08-04 14:26:19,1020,1,Approved,FALSE,,PET-2366
1780e019-6c47-41b0-ada3-e32d628eca4b,Sage,Check-up,2024-04-17 14:26:19,1013,1,Approved,FALSE,,PET-7137
179d303a-af53-490c-961b-82707d50134a,Frankie,Check-up,2024-06-09 14:26:19,1000,1,Approved,FALSE,,PET-8466
17a8e34a-75c9-4320-8455-10492a9110fc,Holly,Check-up,2024-03-24 14:26:19,1005,1,Approved,TRUE,,PET-7597
17aa1540-618d-4d2f-b3d1-13528b923271,Roxy,Vaccination,2023-09-06 14:26:19,1011,3,Approved,FALSE,,PET-4027
17af0d98-b279-47d7-852a-bcdbb086e436,Arlo,X-ray,2024-03-04 14:26:19,1011,3,Denied,FALSE,,PET-2481
17b8462d-cf57-42f4-a5cb-86c34eba4a9f,Zoe,Check-up,2024-08-05 14:26:19,1007,1,Approved,FALSE,,PET-9228
17b96f51-44d2-4517-acdd-46b52bbf9ace,Buster,X-ray,2023-12-22 14:26:19,1009,3,Approved,FALSE,,PET-2876
17e7f6f5-52fc-4827-9a57-cc28222ff02e,Louie,X-ray,2024-04-19 14:26:19,1011,1,Denied,FALSE,Karen Wallace,PET-8998
180851ed-26e9-4aee-9e0d-9306c166e0e8,Lucky,Vaccination,2023-09-17 14:26:19,1018,3,Approved,FALSE,,PET-3089
18261bcf-6cf0-45e2-8b91-41d1af927945,Loki,Vaccination,2024-08-13 14:26:19,1010,2,Denied,FALSE,,PET-3482
18301dfc-e651-44a7-931f-9b8bc1976f14,Leo,Surgery,2024-01-02 14:26:19,1020,1,Approved,FALSE,Braylon Brady,PET-1546
183a0c02-e23d-4e0b-ac4f-141e78af4d04,Dreamer,Lab Test,2023-11-24 14:26:19,1020,1,Approved,FALSE,Kaylee Wiley,PET-2376
183fd865-1b89-4de8-ac25-dd456a7fef71,Marley,Check-up,2023-11-28 14:26:19,1014,1,Approved,TRUE,Milagros Sullivan,PET-1207
1846042d-d1d9-4685-b38a-2733a5657ae4,Duke,Surgery,2024-05-04 14:26:19,1005,1,Approved,FALSE,,PET-4466
184a9be4-af37-48dd-be91-7b1b682edaec,Roxy,Vaccination,2024-03-13 14:26:19,1011,2,Denied,FALSE,,PET-4027
185a55f1-1782-41a4-8aad-7445d090d523,Diesel,X-ray,2024-02-29 14:26:19,1017,2,Pending,FALSE,Sebastian Daniel,PET-8863
185fcfc9-39b1-4fce-96ab-72d9b75f790b,Pepper,X-ray,2023-10-06 14:26:19,1009,1,Denied,FALSE,Abagail Hicks,PET-5793
186cce7e-ed17-4aab-85d6-2a9481115bff,Bo,X-ray,2024-06-09 14:26:19,1016,2,Approved,TRUE,,PET-8086
186e7450-f259-4b0b-9f3d-a735b15a9356,Rufus,Vaccination,2023-08-27 14:26:19,1010,3,Approved,FALSE,Leyla Humphrey,PET-9748
187163a6-905d-4955-93b3-4bb7ebcfe382,Murphy,Vaccination,2023-10-24 14:26:19,1015,3,Approved,FALSE,,PET-6738
1873a856-345b-4703-97ff-15ab50cced83,Ziggy,Check-up,2024-04-29 14:26:19,1019,1,Approved,TRUE,,PET-2447
18744b67-c48b-4554-888e-5a4833131a1e,Nina,Check-up,2024-06-29 14:26:19,1005,1,Approved,TRUE,Quincy Winters,PET-5378
1875abeb-8c79-488d-bf73-3738384a5f52,Nala,X-ray,2024-02-12 14:26:19,1016,3,Approved,TRUE,Jayvion Gomez,PET-5189
188d5d49-18cc-4fde-bfb9-3485844157d9,Stella,Surgery,2023-09-16 14:26:19,1005,1,Approved,FALSE,,PET-7388
189d3d2f-3ba7-4b40-a17d-bb0baf0ac9cd,Bingo,Dental Cleaning,2024-07-31 14:26:19,1002,1,Pending,FALSE,,PET-4327
18a18c53-053a-47dc-8c78-0b17435b9f6e,Leo,Check-up,2024-05-02 14:26:19,1003,1,Approved,FALSE,,PET-1546
18a6fce6-5bea-4e41-961b-7d6bc67da4b2,Rufus,Vaccination,2024-05-03 14:26:19,1005,1,Approved,FALSE,Sebastian Daniel,PET-9748
18aee8d5-62df-407d-85cb-094953c5d548,Dexter,Check-up,2023-11-15 14:26:19,1014,1,Approved,FALSE,,PET-5104
18b1f4b9-0a31-41a8-b3f6-e9ce8c7402ca,Hunter,Vaccination,2023-12-13 14:26:19,1014,2,Approved,FALSE,,PET-6270
18b4ef90-da07-41b6-a2da-6c78450517f8,Bentley,Dental Cleaning,2023-10-09 14:26:19,1001,1,Approved,TRUE,,PET-3199
18da7cef-e90d-46b7-ad19-4c9167fb78d7,Koda,Dental Cleaning,2024-08-06 14:26:19,1016,1,Approved,FALSE,Malachi Clements,PET-5933
18eda352-9fd7-4fd6-ab5e-4c9715f4fa2b,Sasha,Dental Cleaning,2024-02-18 14:26:19,1000,1,Denied,FALSE,,PET-1415
18ee66a7-61ec-46a9-b4c8-5feab0bceffd,Rocket,X-ray,2023-09-24 14:26:19,1005,3,Approved,FALSE,Malachi Clements,PET-8739
19070538-eadc-4802-a4c3-6f178194c039,Eli,X-ray,2024-04-29 14:26:19,1005,3,Pending,FALSE,,PET-4992
191c3622-9573-4c08-8fc3-b34bc8ac30c9,Wally,Check-up,2024-06-29 14:26:19,1002,1,Approved,FALSE,,PET-3702
192609ab-371b-43d8-ab23-76713aeddc35,Penny,Check-up,2024-02-20 14:26:19,1020,1,Approved,FALSE,,PET-1494
19368a2e-4db9-42a7-83f6-e698afcaf261,Pinto,Dental Cleaning,2024-04-17 14:26:19,1015,1,Denied,FALSE,Jayvion Gomez,PET-8108
1950dd4a-0f8c-4570-bdac-a169eb45b482,Zorro,X-ray,2023-12-23 14:26:19,1007,3,Approved,TRUE,,PET-9572
1954a6e1-b97e-4bf0-94b0-0a70bd411ffc,Sophie,X-ray,2024-05-23 14:26:19,1017,3,Denied,FALSE,,PET-1953
195a5ffa-8e8a-4a97-b292-fdc48aa35a0f,Polly,Vaccination,2024-03-21 14:26:19,1008,3,Approved,FALSE,,PET-3718
197cb291-ee97-4572-ab2b-1ff6f3a531de,Penny,Check-up,2023-12-22 14:26:19,1017,1,Approved,FALSE,,PET-1494
197f6937-b450-4e8f-8b72-93d93202a5bf,Milo,Dental Cleaning,2024-05-05 14:26:19,1000,1,Approved,FALSE,Ruben Dickerson,PET-6319
19e7ef71-deaa-4a88-a657-951999c642f3,Dexter,Dental Cleaning,2024-03-30 14:26:19,1018,1,Denied,FALSE,,PET-5104
19ea6875-9e31-4efc-9b22-498d8d223b9c,Tucker,Vaccination,2024-01-07 14:26:19,1013,1,Approved,FALSE,,PET-4281
1a1b7095-354c-4ceb-8ff6-26daf6de16ff,Chewy,X-ray,2024-01-15 14:26:19,1009,3,Denied,FALSE,Mackenzie Raymond,PET-6013
1a856c0d-7abb-45e3-8784-8aa6cebfdb2b,Chewy,Check-up,2023-12-06 14:26:19,1004,1,Approved,FALSE,,PET-6013
1ac2b9a7-d197-4dbf-8f56-5c08af36a4d6,Dreamer,Check-up,2023-10-31 14:26:19,1005,1,Approved,FALSE,,PET-2376
1aebf1f1-9b8f-4d8a-86f0-7711bc1a617f,Moose,Lab Test,2024-02-13 14:26:19,1009,2,Approved,FALSE,,PET-5331
1b099cc7-f05c-4ad6-aa5e-e2571b8367f9,Rusty,Dental Cleaning,2024-04-19 14:26:19,1016,1,Approved,FALSE,,PET-4113
1b10b1d1-ffb5-4a5e-908d-01d9b599b33d,Rocco,Lab Test,2024-07-08 14:26:19,1018,2,Approved,FALSE,,PET-9904
1b2061ef-1acd-4a80-96cd-99eed003a9a7,Murphy,X-ray,2024-07-08 14:26:19,1002,2,Approved,FALSE,,PET-6738
1b2c424b-ddfa-4981-a3e2-679a88246fb8,Blaze,Surgery,2023-12-15 14:26:19,1001,1,Approved,FALSE,Jaylin Hubbard,PET-7235
1b32a3e3-307d-4029-b591-6018cdb9c61c,Ginger,Check-up,2024-03-13 14:26:19,1009,1,Approved,FALSE,,PET-3137
1b43cc1b-195d-4011-8eb6-aa81369fc7c2,Jasper,Dental Cleaning,2023-12-02 14:26:19,1016,1,Denied,FALSE,Azul Acosta,PET-3458
1b459188-ac1e-4584-86d8-b1730f326b69,Louie,Dental Cleaning,2024-03-18 14:26:19,1012,1,Denied,FALSE,,PET-8998
1b53f871-0ad0-4ad6-b60c-b7034d6f7ef8,Otis,Check-up,2024-08-01 14:26:19,1003,1,Approved,TRUE,Sebastian Daniel,PET-9871
1b69786f-34a9-4219-a4c5-24de2c93272d,Zara,Check-up,2023-12-14 14:26:19,1004,1,Approved,TRUE,Leah Duncan,PET-6607
1b783432-0421-414b-857f-eb3e84514692,Ella,Check-up,2024-04-11 14:26:19,1010,1,Approved,TRUE,,PET-9046
1b8c554f-de0f-4041-bfb4-9c7069fecc14,Jax,X-ray,2024-01-30 14:26:19,1001,1,Approved,TRUE,,PET-4070
1b9da3be-1eb1-48e8-843d-09d4f4113451,Nike,Lab Test,2024-05-08 14:26:19,1007,1,Approved,FALSE,Nikolas Riggs,PET-1197
1ba00210-176a-44c1-b404-c2785c25dd0e,Rusty,Check-up,2023-08-29 14:26:19,1004,1,Approved,FALSE,,PET-4113
1ba1b14c-2172-4165-941d-d0baf2adb7ba,Wayne,Surgery,2023-09-13 14:26:19,1012,1,Pending,FALSE,,PET-7427
1ba1f2a9-5765-4f5c-8bf9-23de1fe14811,Taz,Vaccination,2024-03-24 14:26:19,1010,3,Approved,TRUE,,PET-9503
1ba28cec-8160-4aad-ba82-8ab221ff96d8,Kai,Check-up,2024-01-02 14:26:19,1009,1,Approved,FALSE,,PET-3909
1bc14ee0-e43b-4f9b-8244-95821e8b3218,Sage,Check-up,2024-02-17 14:26:19,1000,1,Approved,FALSE,,PET-7137
1be8659a-8ea6-49ad-b173-ed6fd5cbb002,Daisy,Check-up,2024-04-04 14:26:19,1006,1,Approved,TRUE,,PET-2932
1bfcdd9a-211d-48dc-b391-a67ed307e36f,Cleopatra,Check-up,2023-11-17 14:26:19,1015,1,Approved,FALSE,,PET-7204
1c0a7e18-c594-4164-8c3b-b0acb43a3313,Hazel,Check-up,2024-03-31 14:26:19,1017,1,Approved,FALSE,,PET-6106
1c0aeb9a-f52d-41f5-ba45-410e0ec3a18f,Maverick,Surgery,2024-06-21 14:26:19,1014,1,Approved,FALSE,,PET-2961
1c0c397d-6f85-405a-9740-99e99d89de90,Holly,Vaccination,2023-12-17 14:26:19,1007,1,Denied,FALSE,,PET-7597
1c0fba61-3006-4a80-9ac7-1bda9a664284,Chloe,Vaccination,2024-05-20 14:26:19,1008,3,Denied,FALSE,Ellen Atkinson,PET-3806
1c2f2321-38c2-413d-a603-ce2f0c1139b3,Theo,X-ray,2024-02-04 14:26:19,1001,3,Denied,FALSE,,PET-4033
1c996529-ef0c-4949-a274-ba9224661d56,Nina,Check-up,2024-03-19 14:26:19,1003,1,Approved,TRUE,,PET-5378
1c9e3b01-ffea-445e-a6f9-0e4dcdc8c430,Rufus,Check-up,2024-06-10 14:26:19,1002,1,Approved,FALSE,,PET-9748
1cd85d5d-a957-42cf-b954-8b06a917dfb3,Rosie,Vaccination,2023-09-18 14:26:19,1005,3,Approved,FALSE,,PET-4558
1ce32a4e-2a92-4019-bdbf-b5fc3b262e65,Maverick,Dental Cleaning,2023-09-20 14:26:19,1017,1,Approved,TRUE,Hugo Christensen,PET-2961
1cff9852-6280-4400-a13e-1e5a52bcaa86,Frankie,Dental Cleaning,2023-11-27 14:26:19,1018,1,Approved,FALSE,Hannah Roach,PET-8466
1d1d3b3a-e971-4368-8580-9fb7ee270da0,Mocha,Check-up,2024-07-09 14:26:19,1008,1,Approved,FALSE,,PET-9039
1d2cb163-d8ad-4f07-abf3-f00aed0897c1,Koda,Check-up,2024-02-22 14:26:19,1012,1,Approved,TRUE,,PET-5933
1d32cef3-d248-47f9-98f2-299e961f3019,Moose,Lab Test,2024-05-20 14:26:19,1017,2,Approved,FALSE,Milagros Washington,PET-5331
1d5b61b8-3a12-4e12-aec0-0b7aff8bd8da,Missy,X-ray,2024-03-28 14:26:19,1014,2,Approved,FALSE,,PET-5837
1d5ee5e6-e4cd-4ef6-a2bd-0304fbab2ab7,Cleopatra,Lab Test,2023-09-20 14:26:19,1009,1,Approved,TRUE,,PET-7204
1d7cc66e-02ec-42f6-b6fa-78e39b619d87,Axel,X-ray,2024-01-21 14:26:19,1015,3,Approved,FALSE,,PET-6020
1d81ed73-f07a-43ff-bac8-c3bed0d5a5bf,Theo,Vaccination,2023-10-01 14:26:19,1001,1,Approved,FALSE,Markus Huber,PET-4033
1d96b0bd-ca75-41d1-8722-2ccc2a94eb43,Lucky,X-ray,2024-02-15 14:26:19,1003,1,Denied,FALSE,Sarai Ramos,PET-3089
1dcdb547-364c-451a-89d4-2d7267a03e79,Rocky,Dental Cleaning,2024-01-19 14:26:19,1005,1,Denied,FALSE,Efrain Rowland,PET-9898
1dd8aa9c-91ff-42ee-a22d-23f91df8fa3d,Charlie,Dental Cleaning,2024-06-27 14:26:19,1018,1,Pending,FALSE,,PET-5476
1dda89cd-0e18-4ca5-9cff-78e644029fdf,Benson,Surgery,2024-01-11 14:26:19,1016,1,Denied,FALSE,,PET-1031
1de06a48-9279-4a16-8bb4-c7820695c362,Pinto,Lab Test,2024-05-05 14:26:19,1019,3,Approved,FALSE,,PET-8108
1de06c1d-81d2-4cec-82e7-9333d4698ce4,Max,Check-up,2023-12-25 14:26:19,1007,1,Approved,FALSE,,PET-1164
1de9e89a-fdf9-42d1-bb88-3fbeedbab313,Bodhi,Surgery,2023-09-20 14:26:19,1014,1,Approved,FALSE,,PET-6030
1ded9cac-7d7c-47b9-9c89-accb1b8999bd,Ziggy,Dental Cleaning,2023-09-19 14:26:19,1013,1,Approved,TRUE,Braylon Brady,PET-2447
